activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation,potency_nM,receptor_species,positive_evidence_type,negative_evidence_type,negative_evidence_tier,negative_evidence_provenance_group,molecule_has_positive,molecule_has_negative,molecule_label_conflict,molecule_strict_label,decision_provenance,notes
ACTL00004,positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1200.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1900.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_13488848,positive,CM00597,PARENT0254,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,141.25,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.85 (generic negative-log potency)
ACT_13488849,positive,CM00378,PARENT0255,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,575.44,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_13488850,positive,CM00126,PARENT0256,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,131.83,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.88 (generic negative-log potency)
ACT_13488851,positive,CM00213,PARENT0257,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,104.71,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.98 (generic negative-log potency)
ACT_13488852,positive,CM00843,PARENT0258,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,218.78,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency)
ACT_13488853,positive,CM00164,PARENT0259,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,309.03,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.51 (generic negative-log potency)
ACT_13488854,positive,CM00082,PARENT0260,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,125.89,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.9 (generic negative-log potency)
ACT_13488855,positive,CM00334,PARENT0261,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,562.34,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_13488856,positive,CM00414,PARENT0262,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,128.82,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.89 (generic negative-log potency)
ACT_13488858,positive,CM00457,PARENT0251,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,240.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.62 (generic negative-log potency)
ACT_13488859,positive,CM00326,PARENT0252,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,350.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.46 (generic negative-log potency)
ACT_13488860,positive,CM00156,PARENT0253,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,100.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=7 (generic negative-log potency)
ACT_13488861,positive,CM00597,PARENT0254,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,140.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.85 (generic negative-log potency)
ACT_13488862,positive,CM00378,PARENT0255,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,580.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_13488863,positive,CM00126,PARENT0256,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,130.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.89 (generic negative-log potency)
ACT_13488864,positive,CM00213,PARENT0257,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,110.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.96 (generic negative-log potency)
ACT_13488865,positive,CM00843,PARENT0258,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,220.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency)
ACT_13488866,positive,CM00164,PARENT0259,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,310.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.51 (generic negative-log potency)
ACT_13488867,positive,CM00082,PARENT0260,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,130.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.89 (generic negative-log potency)
ACT_13488872,positive,CM00334,PARENT0261,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,560.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_13488873,positive,CM00414,PARENT0262,PMID_24074052,ASSY_CHEMBL2439843,PAM_functional_ERK,ERK,EC50,=,130.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_ERK; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.89 (generic negative-log potency)
ACT_16608310,positive,CM00096,PARENT0283,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,2300.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.64 (generic negative-log potency)
ACT_16608311,positive,CM00691,PARENT0284,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,390.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.41 (generic negative-log potency)
ACT_16608312,positive,CM00425,PARENT0285,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,570.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_16608313,positive,CM00018,PARENT0286,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,850.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_16608314,positive,CM00566,PARENT0287,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,6200.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.21 (generic negative-log potency)
ACT_16608315,positive,CM00315,PARENT0288,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1600.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.8 (generic negative-log potency)
ACT_16608316,positive,CM00048,PARENT0289,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,3800.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.42 (generic negative-log potency)
ACT_16608317,positive,CM00201,PARENT0290,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1100.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
ACT_16608318,positive,CM00625,PARENT0291,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,970.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.01 (generic negative-log potency)
ACT_16608319,positive,CM00142,PARENT0292,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1900.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.72 (generic negative-log potency)
ACT_16608320,positive,CM00522,PARENT0293,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1700.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.77 (generic negative-log potency)
ACT_16608321,positive,CM00459,PARENT0294,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,820.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.09 (generic negative-log potency)
ACT_16608322,positive,CM00437,PARENT0295,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,960.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.02 (generic negative-log potency)
ACT_16608323,positive,CM00488,PARENT0296,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,4400.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.36 (generic negative-log potency)
ACT_16608324,positive,CM00330,PARENT0297,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,600.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency)
ACT_16608325,positive,CM00682,PARENT0298,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1800.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.75 (generic negative-log potency)
ACT_16608326,positive,CM00302,PARENT0299,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,4300.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.37 (generic negative-log potency)
ACT_16608327,positive,CM00591,PARENT0300,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,2300.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.64 (generic negative-log potency)
ACT_16608328,positive,CM00190,PARENT0301,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1200.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.92 (generic negative-log potency)
ACT_16608329,positive,CM00637,PARENT0302,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,600.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency)
ACT_16608406,positive,CM00273,PARENT0304,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,690.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.16 (generic negative-log potency)
ACT_16608407,positive,CM00643,PARENT0305,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1100.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
ACT_16608408,positive,CM00071,PARENT0306,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,410.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,fc1_divergent_duplicate_reconciliation.csv:MG00039,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.39 (generic negative-log potency)
ACT_16608410,positive,CM00096,PARENT0283,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,2344.23,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.63 (generic negative-log potency)
ACT_16608411,positive,CM00691,PARENT0284,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,389.05,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.41 (generic negative-log potency)
ACT_16608412,positive,CM00425,PARENT0285,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,575.44,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_16608413,positive,CM00018,PARENT0286,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,851.14,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_16608414,positive,CM00566,PARENT0287,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,6165.95,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.21 (generic negative-log potency)
ACT_16608415,positive,CM00315,PARENT0288,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1584.89,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.8 (generic negative-log potency)
ACT_16608416,positive,CM00048,PARENT0289,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,3801.89,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.42 (generic negative-log potency)
ACT_16608417,positive,CM00201,PARENT0290,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1148.15,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.94 (generic negative-log potency)
ACT_16608418,positive,CM00625,PARENT0291,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,977.24,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.01 (generic negative-log potency)
ACT_16608419,positive,CM00142,PARENT0292,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1862.09,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.73 (generic negative-log potency)
ACT_16608420,positive,CM00522,PARENT0293,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1698.24,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.77 (generic negative-log potency)
ACT_16608421,positive,CM00459,PARENT0294,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,812.83,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.09 (generic negative-log potency)
ACT_16608422,positive,CM00437,PARENT0295,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,954.99,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.02 (generic negative-log potency)
ACT_16608423,positive,CM00488,PARENT0296,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,4365.16,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.36 (generic negative-log potency)
ACT_16608424,positive,CM00330,PARENT0297,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,602.56,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.22 (generic negative-log potency)
ACT_16608425,positive,CM00682,PARENT0298,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1737.8,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.76 (generic negative-log potency)
ACT_16608426,positive,CM00302,PARENT0299,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,4265.8,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.37 (generic negative-log potency)
ACT_16608427,positive,CM00591,PARENT0300,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,2290.87,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.64 (generic negative-log potency)
ACT_16608428,positive,CM00190,PARENT0301,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1174.9,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.93 (generic negative-log potency)
ACT_16608429,positive,CM00637,PARENT0302,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,575.44,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.24 (generic negative-log potency)
ACT_16608430,positive,CM00273,PARENT0304,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,691.83,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.16 (generic negative-log potency)
ACT_16608431,positive,CM00643,PARENT0305,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1047.13,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.98 (generic negative-log potency)
ACT_16608432,positive,CM00071,PARENT0306,PMID_27185330,ASSY_CHEMBL3810554,PAM_functional_calcium,calcium,EC50,=,1202.26,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,fc1_divergent_duplicate_reconciliation.csv:MG00039,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.92 (generic negative-log potency)
ACT_16827962,positive,CM00589,PARENT0308,PMID_27939174,ASSY_CHEMBL3874695,PAM_functional_calcium,calcium,EC50,=,60.2,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.22 (generic negative-log potency)
ACT_16827963,positive,CM00038,PARENT0309,PMID_27939174,ASSY_CHEMBL3874695,PAM_functional_calcium,calcium,EC50,=,363.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.44 (generic negative-log potency)
ACT_16827964,positive,CM00736,PARENT0310,PMID_27939174,ASSY_CHEMBL3874695,PAM_functional_calcium,calcium,EC50,=,290.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.54 (generic negative-log potency)
