activity_id,parent_id,source_id,series_id,assay_id,receptor_species,assay_type,readout,cell_system,orthosteric_agonist,agonist_conc_or_ecxx,endpoint_type,legacy_potency_type,endpoint_relation,legacy_pharmacological_class,quantitative_validity,v21_modeling_role,v21_exclusion_reason,potency_nM,pPotency,endpoint_value,endpoint_unit,efficacy_pct,fold_shift,modulation_direction,intrinsic_activity,evidence_tier,source_location,activity_comment,notes,raw_text_value,raw_standard_text_value,raw_activity_comment,qualitative_result,qualitative_result_source,qualitative_result_confidence,evidence_supported_role,evidence_supported_role_basis,v21_human_review_status,v21_human_review_unit_id,v21_human_review_decision,v21_human_review_decision_detail,compound_id,chembl_molecule_id,canonical_molecule_id,canonical_inchikey,assay_family,assay_context,final_target_valid,final_species_valid,final_identity_valid,final_direction,final_quantitative_type,final_modeling_role,final_exclusion_reason,potency_regression_eligible,pam_binary_eligible,threshold_10uM_eligible,unit_human_decision,row_human_decision,identity_decision,decision_provenance,fc2_divergent_group_id,fc2_divergent_classification,fc2_divergent_disposition
ACTL00045,PARENT0899,PMID_39316465,SR_tricyclic_pyridothienopyrimidine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,>,inactive_tested,censored,potency,,30000.0,,30000.0,nM,,,inactive,unknown,EXTENDED,R1=isobutyl; >66-fold loss (EC50 >30 uM or inactive) [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes); censored endpoint bound; relation preserved,,,,,,,explicit_inactive_no_potentiation,v2_audit_inactive_tested,,,,,CMP_LIT0045,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,inactive,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00046,PARENT0900,PMID_39316465,SR_tricyclic_pyridothienopyrimidine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,3000.0,5.5229,3000.0,nM,,,PAM,unknown,EXTENDED,R1=cyclopropyl; 9.3-fold loss [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0046,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00047,PARENT0901,PMID_39316465,SR_tricyclic_pyridothienopyrimidine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,560.0,6.2518,560.0,nM,,,PAM,unknown,EXTENDED,R1=ethyl; 4.0-fold loss [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0047,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00048,PARENT0902,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,341.0,6.4672,341.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 341 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0048,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00049,PARENT0903,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,261.0,6.5834,261.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 261 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0049,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00050,PARENT0904,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,162.0,6.7905,162.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 162 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0050,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00051,PARENT0905,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,73.0,7.1367,73.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 73.4 nM (=VU6008055) [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0051,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00052,PARENT0906,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,547.0,6.262,547.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 547 nM (3-CF3 benzyl); 7-fold loss [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0052,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00053,PARENT0907,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,334.0,6.4763,334.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 334 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0053,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00054,PARENT0908,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,97.0,7.0132,97.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 97 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0054,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00055,PARENT0909,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,315.0,6.5017,315.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 315 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0055,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00056,PARENT0910,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,642.0,6.1925,642.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 642 nM; ~9-fold loss [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0056,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00057,PARENT0911,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,>,inactive_tested,censored,potency,,30000.0,,30000.0,nM,,,inactive,unknown,EXTENDED,hM4 EC50 >30 uM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes); censored endpoint bound; relation preserved,,,,,,,explicit_inactive_no_potentiation,v2_audit_inactive_tested,,,,,CMP_LIT0057,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,inactive,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00058,PARENT0912,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,842.0,6.0747,842.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 842 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0058,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00059,PARENT0913,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,143.0,6.8447,143.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 143 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0059,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00060,PARENT0914,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,22.0,7.6576,22.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 22.7 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0060,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00061,PARENT0915,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,48.0,7.3188,48.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 48.8 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0061,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00062,PARENT0916,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,271.0,6.567,271.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 271 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0062,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00063,PARENT0917,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,788.0,6.1035,788.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 788 nM; ~11-fold loss [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0063,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00064,PARENT0918,PMID_40415588,SR_pyrimidothienopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,916.0,6.0381,916.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 916 nM (ethyl R); 3-fold loss vs methyl 19a 285 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0064,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00065,PARENT0919,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,134.0,6.8729,134.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 134 nM; rM4 48 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0065,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00066,PARENT0920,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,38.0,7.4202,38.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 38 nM; rM4 95 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0066,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00067,PARENT0921,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,78.0,7.1079,78.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 78 nM; ~9-fold vs CF3 analog [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0067,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00068,PARENT0922,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,717.0,6.1445,717.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 717 nM (diethylamine) [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0068,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00069,PARENT0923,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,362.0,6.4413,362.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 362 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0069,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00070,PARENT0924,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,109.0,6.9626,109.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 109 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0070,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00071,PARENT0925,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,33.0,7.4815,33.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 33 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0071,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00072,PARENT0926,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,23.0,7.6383,23.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 23 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0072,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00073,PARENT0927,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,pure_PAM,exact,potency,,43.0,7.3665,43.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 43 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0073,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
ACTL00074,PARENT0928,PMID_41581069,SR_triazolopyridazine,,human_M4,functional,PAM potentiation (literature narrative),,acetylcholine,EC20,EC50,EC50,=,weak_PAM,exact,potency,,869.0,6.061,869.0,nM,,,PAM,unknown,EXTENDED,hM4 EC50 869 nM [structure unresolved; requires SI/manual structure extraction],,Literature narrative extraction (see compound notes),,,,,,,exact_PAM_potency,v2_audit_exact_pam_potency,,,,,CMP_LIT0074,,,,literature narrative,PAM potentiation (literature narrative)||acetylcholine|EC20,yes,unresolved,no,PAM,narrative_exact,identity_failure_no_canonical_structure,no canonical structure / unresolved identity,no,no,no,,,,,,,
